-8.999999999999925e-02	-1.624177510874988e-01
-7.999999999999925e-02	-1.455458047999987e-01
-6.999999999999926e-02	-1.282619855124987e-01
-5.999999999999926e-02	-1.106161235999987e-01
-4.999999999999925e-02	-9.265871093749864e-02
-3.999999999999925e-02	-7.444080639999863e-02
-2.999999999999925e-02	-5.601394136249861e-02
-1.999999999999925e-02	-3.743002519999860e-02
-9.999999999999247e-03	-1.874125078749859e-02
7.528699885739343e-16	1.411631228576127e-15
1.000000000000075e-02	1.874125078750141e-02
2.000000000000075e-02	3.743002520000141e-02
3.000000000000076e-02	5.601394136250139e-02
4.000000000000076e-02	7.444080640000139e-02
5.000000000000076e-02	9.265871093750139e-02
6.000000000000076e-02	1.106161236000014e-01
7.000000000000076e-02	1.282619855125013e-01
8.000000000000075e-02	1.455458048000013e-01
9.000000000000075e-02	1.624177510875013e-01
1.000000000000007e-01	1.788287500000012e-01
1.100000000000007e-01	1.947305776625012e-01
1.200000000000007e-01	2.100759552000011e-01
1.300000000000007e-01	2.248186432375010e-01
1.400000000000007e-01	2.389135364000010e-01
1.500000000000007e-01	2.523167578125010e-01
1.600000000000008e-01	2.649857536000009e-01
1.700000000000008e-01	2.768793873875009e-01
1.800000000000008e-01	2.879580348000009e-01
1.900000000000008e-01	2.981836779625007e-01
2.000000000000008e-01	3.075200000000007e-01
2.100000000000008e-01	3.159324795375006e-01
2.200000000000008e-01	3.233884852000006e-01
2.300000000000008e-01	3.298573701125004e-01
2.400000000000008e-01	3.353105664000005e-01
2.500000000000008e-01	3.397216796875003e-01
2.600000000000008e-01	3.430665836000002e-01
2.700000000000009e-01	3.453235142625002e-01
2.800000000000009e-01	3.464731648000000e-01
2.900000000000009e-01	3.464987798374999e-01
3.000000000000009e-01	3.453862499999999e-01
3.100000000000009e-01	3.431242064124999e-01
3.200000000000009e-01	3.397041151999997e-01
3.300000000000009e-01	3.351203719874996e-01
3.400000000000009e-01	3.293703963999994e-01
3.500000000000009e-01	3.224547265624993e-01
3.600000000000009e-01	3.143771135999992e-01
3.700000000000009e-01	3.051446161374991e-01
3.800000000000009e-01	2.947676947999989e-01
3.900000000000010e-01	2.832603067124989e-01
4.000000000000010e-01	2.706399999999987e-01
4.100000000000010e-01	2.569280082874986e-01
4.200000000000010e-01	2.421493451999985e-01
4.300000000000010e-01	2.263328988624984e-01
4.400000000000010e-01	2.095115263999982e-01
4.500000000000010e-01	1.917221484374982e-01
4.600000000000010e-01	1.730058435999980e-01
4.700000000000010e-01	1.534079430124979e-01
4.800000000000010e-01	1.329781247999978e-01
4.900000000000010e-01	1.117705085874978e-01
5.000000000000010e-01	8.984374999999779e-02
5.100000000000010e-01	6.726113516249767e-02
5.200000000000010e-01	4.409067519999758e-02
5.300000000000010e-01	2.040520073749749e-02
5.400000000000010e-01	-3.717543600002537e-03
5.500000000000010e-01	-2.819480468750259e-02
5.600000000000011e-01	-5.293872640000262e-02
5.700000000000011e-01	-7.785625511250266e-02
5.800000000000011e-01	-1.028490452000027e-01
5.900000000000011e-01	-1.278133645375027e-01
6.000000000000011e-01	-1.526400000000027e-01
6.100000000000011e-01	-1.772141629625027e-01
6.200000000000011e-01	-2.014153948000027e-01
6.300000000000011e-01	-2.251174723875026e-01
6.400000000000011e-01	-2.481883136000026e-01
6.500000000000011e-01	-2.704898828125026e-01
6.600000000000011e-01	-2.918780964000024e-01
6.700000000000012e-01	-3.122027282375023e-01
6.800000000000012e-01	-3.313073152000022e-01
6.900000000000012e-01	-3.490290626625020e-01
7.000000000000012e-01	-3.651987500000017e-01
7.100000000000012e-01	-3.796406360875016e-01
7.200000000000012e-01	-3.921723648000014e-01
7.300000000000012e-01	-4.026048705125010e-01
7.400000000000012e-01	-4.107422836000008e-01
7.500000000000012e-01	-4.163818359375006e-01
7.600000000000012e-01	-4.193137664000002e-01
7.700000000000012e-01	-4.193212263624998e-01
7.800000000000012e-01	-4.161801851999993e-01
7.900000000000013e-01	-4.096593357874990e-01
8.000000000000013e-01	-3.995199999999985e-01
8.100000000000013e-01	-3.855160342124980e-01
8.200000000000013e-01	-3.673937347999974e-01
8.300000000000013e-01	-3.448917436374968e-01
8.400000000000013e-01	-3.177409535999961e-01
8.500000000000013e-01	-2.856644140624954e-01
8.600000000000013e-01	-2.483772363999948e-01
8.700000000000013e-01	-2.055864994874937e-01
8.800000000000013e-01	-1.569911551999932e-01
8.900000000000013e-01	-1.022819339124922e-01
9.000000000000014e-01	-4.114124999999112e-02
9.100000000000014e-01	2.675689266250990e-02
9.200000000000014e-01	1.017469952000105e-01
9.300000000000014e-01	1.841721582375118e-01
9.400000000000014e-01	2.743841764000130e-01
9.500000000000014e-01	3.727436328125144e-01
9.600000000000014e-01	4.796199936000161e-01
9.700000000000014e-01	5.953917023875168e-01
9.800000000000014e-01	7.204462748000187e-01
9.900000000000014e-01	8.551803929625201e-01
